!Series_title	"Alteration of peripheral blood monocyte gene expression in humans following diesel exhaust inhalation"
"A_24_P772450"	6.5375724	7.321349	5.2991343	3.651788	7.793466	6.3921027	3.5493593	5.553487	6.248813	6.82225	5.071162	6.7129245	5.8137026	8.513914	7.8786926	4.823304	5.4950666	6.222953	7.474191	7.419132	4.85814	5.398683	7.0906706	6.208816	7.2448287	6.434902	5.610948	5.6185637
"A_24_P772488"	6.2452354	6.0222116	6.524589	6.6809072	5.919699	5.1740713	5.6675425	5.4499235	5.815216	6.433565	7.6329985	7.6416245	6.6081185	6.972773	7.0602946	6.746775	6.297707	6.423542	5.8434234	6.152431	5.557076	6.0820007	6.646591	6.4197764	6.5352054	6.7274733	6.823097	6.7983637
"A_24_P772591"	3.9483793	5.521684	4.111725	3.2175941	5.8203416	5.1021852	3.3493896	5.8414807	5.760176	5.7676163	4.587451	2.936096	4.7112603	5.1008835	4.4558578	7.0241246	4.1224885	8.556188	6.1364517	3.3649006	4.3354664	6.4896727	5.8095365	7.1628237	4.1444907	4.2658296	4.9537187	6.5159717
"A_24_P772921"	3.2576048	5.958071	2.3900506	2.2740052	2.312967	2.4890642	2.2833145	2.3300614	2.4232097	3.0594218	3.0610447	2.296428	2.2645688	2.5446482	2.3110027	2.2874923	3.4532397	2.6331985	2.4563594	2.6874313	3.769193	2.2837324	2.6045601	2.5015187	2.3814404	2.3122017	2.269636	2.362446
"A_24_P773012"	8.148028	8.119294	8.889706	8.847872	8.77435	8.95481	9.125655	9.227924	9.437912	9.268278	9.636506	9.828464	8.963405	8.641257	9.124241	8.669712	8.687452	8.25239	7.8103285	7.9766626	7.76876	7.6451807	8.144829	7.7765985	9.17437	8.866575	8.78244	8.985933
"A_24_P773119"	5.2333565	2.6574843	3.6576936	3.5103555	2.5701194	2.4871614	2.5882795	3.159319	3.6281126	2.2955692	2.9322653	5.2825933	4.11682	4.4062223	4.022647	3.9516404	2.3310869	2.4220188	2.3448188	4.276916	2.8713374	2.8755379	2.4543738	3.7118638	5.73739	5.1839986	4.349769	3.624384
"A_24_P773141"	5.3832726	4.4499445	3.5791888	7.194631	3.3423078	2.6664293	6.4832244	4.196529	4.544581	3.8544595	6.436601	3.7184415	3.2643538	5.3805423	3.514133	3.2109811	3.2669427	4.7041135	3.7160826	5.0493817	7.0917864	5.3828907	5.5021024	5.2825933	3.4480288	3.6536155	4.5731044	4.7424192
"A_24_P773149"	2.5752854	2.8049707	2.568513	2.656363	2.5219383	2.4400823	2.5150156	2.4256876	2.6651711	3.3882313	4.5377088	3.1587915	2.3369863	2.5446482	2.4159706	2.4212923	3.0932958	3.2906313	3.1085591	3.5156124	4.330837	3.8047404	3.2358468	3.1438859	2.4703646	2.43524	2.585441	2.6261995
"A_24_P773180"	3.7187057	3.4429338	3.4300282	3.729606	4.458725	3.2643538	4.4155474	8.503452	4.12127	4.279846	5.7381525	4.1799316	3.1428325	3.3576496	3.3222253	3.309346	5.1158423	7.0513663	3.5732942	5.6440835	7.798026	5.1208544	3.31849	5.293732	3.3180103	3.1545122	3.3104076	6.550305
"A_24_P773539"	4.396172	4.18408	4.493312	4.4823203	4.2793	4.739457	4.683793	4.8391175	3.3612902	3.4063737	3.6063473	5.2692637	5.1383963	5.550035	5.054725	5.158684	2.8430536	2.7782393	2.6824079	2.8456984	3.5973728	2.706801	4.0481744	2.5744016	4.7835436	4.9255047	5.0298095	5.0580416
"A_24_P77364"	9.61581	9.536952	9.636506	10.765826	8.476501	8.705323	9.465386	8.162844	9.846731	9.999968	8.473038	9.026301	9.56445	8.741737	8.970126	9.390665	9.31191	9.235565	9.035319	8.420247	9.769671	9.66968	8.728892	9.676439	9.631581	9.637584	9.341911	9.454828
"A_24_P773758"	3.364473	6.561544	4.0794897	4.0404696	5.729389	6.082514	6.427032	5.22731	2.4441488	2.8991137	6.2838492	7.8215065	4.3310814	4.633194	6.7881722	4.26712	3.0535598	5.762655	6.2212925	6.466323	5.157662	3.447679	4.878855	6.9408545	5.8963532	4.914985	5.5028944	7.3853707
"A_24_P773958"	5.653873	6.1824703	5.897461	7.220241	5.8609424	6.967795	7.987445	8.0552635	5.397098	5.4207244	6.810616	7.053097	6.9231157	6.0036707	6.4401755	7.0906706	7.6451807	7.276237	6.305646	6.7043233	7.484414	8.7558155	9.015087	8.044858	7.330855	5.9946036	6.611559	6.6069765
"A_24_P77432"	2.92384	3.4645834	3.1103992	2.9840026	3.4243221	2.9469438	4.713402	2.974346	2.9537861	4.1060925	5.323762	3.8052297	5.393473	3.1404903	4.1324816	4.212127	3.4116142	4.046289	3.2745433	3.619604	6.268069	4.5176983	3.3503852	5.240943	2.9317431	3.8547728	4.4489727	4.6704473
"A_24_P7750"	6.51175	5.9438615	7.2598543	6.1677394	6.9512978	6.3339586	6.3118873	6.570074	5.58655	6.2313023	4.241046	6.335169	6.2105904	7.810789	6.487098	6.6915383	6.55307	7.292798	6.8436713	5.912706	7.1103816	8.0798645	7.8003464	6.734948	6.098863	6.16376	6.7785935	7.0020905
"A_24_P775063"	4.4518466	2.4321957	2.3905132	2.3780847	3.3612902	3.1709652	6.8557224	5.11961	2.8664265	3.2771611	5.268139	2.5866535	3.0794258	3.683401	2.697957	3.0038242	5.8686047	2.6130655	3.911933	3.0170534	3.214283	2.721583	3.841374	6.4633036	5.7972784	2.309962	3.162563	3.6744115
"A_24_P775249"	4.4114995	3.86405	3.3822632	2.43524	5.3891907	4.62452	3.2348752	5.007897	5.9762816	6.230529	4.0746107	2.3038182	4.475706	3.755589	3.1792316	3.192157	5.1822047	2.3146658	5.451186	2.303334	2.2658975	5.834262	4.01034	4.481993	5.043619	4.6291566	4.3016186	2.626674
"A_24_P775659"	11.348306	11.257463	11.2633	11.419321	11.6821375	11.892895	11.259452	11.398953	10.449856	10.102643	11.614398	12.979677	11.368898	11.515844	12.036452	11.443782	11.927136	11.729273	11.371875	11.518217	11.664342	12.025465	12.258282	11.808874	10.938534	11.132469	11.515844	11.327801
"A_24_P775694"	2.749346	3.1204987	2.7562907	2.8081932	3.1092155	3.9709966	2.642343	2.457672	3.6698084	4.3522286	5.1290693	3.1128914	2.3481452	2.5446482	2.4730735	2.3671324	4.582688	3.7716022	3.5877929	4.164215	4.9003654	4.1144047	3.6649058	4.101339	2.7474122	2.558001	2.6075435	4.9458117
"A_24_P775812"	3.1545122	3.2354968	3.5537124	2.6893928	2.9034886	3.3171093	2.869145	3.0549262	3.5483906	3.2933726	2.9716618	3.252915	3.218191	3.838559	3.4128158	3.225091	3.044411	3.3671136	4.113432	3.499405	4.157564	3.728203	3.2603269	3.2477198	4.8644257	3.2118573	3.0385215	3.2414489
"A_24_P776036"	2.9388225	3.5276096	3.074318	3.3194919	2.4242637	2.3900506	2.400954	2.3958402	3.2114015	4.605903	6.0163364	4.1894526	2.6740866	2.5446482	3.1340492	2.7635849	3.7962067	3.9170525	4.488023	4.2785783	5.313998	4.2097836	3.6322005	3.5070064	3.3652315	3.2960594	3.301416	3.8910074
"A_24_P776523"	2.9330764	3.468017	2.8640525	3.1289594	2.4256876	2.8391933	2.390913	2.742861	3.0767677	4.1662507	5.6590233	3.9592347	2.5793774	2.5446482	2.7755063	2.5718575	3.5396755	3.6909094	4.257671	3.800647	4.9908004	4.345185	3.7307727	3.1016834	3.2737548	3.0762634	2.9936454	3.4055846
"A_24_P77676"	8.121225	8.045039	9.251356	8.576032	9.288037	8.042877	7.8132887	7.195934	8.2148905	8.67539	2.5765333	8.955352	7.6402383	8.1200905	7.2848845	8.890479	8.174863	8.856158	8.907958	8.508421	8.216717	7.684633	8.007999	8.318994	8.124096	7.9077644	8.301851	8.508812
"A_24_P776784"	11.664342	11.159332	11.146108	11.636861	11.2065115	11.43821	11.888454	12.012369	10.481715	10.151333	12.798871	13.264644	11.290726	11.694811	11.964595	11.304013	11.866366	12.086967	11.439765	11.522073	11.626938	11.793938	12.204868	11.818764	11.0636635	11.068399	11.272732	11.133264
"A_24_P77681"	6.977702	7.561819	6.7955537	8.395051	7.8736014	6.686056	6.294659	5.897171	7.9857674	7.949056	6.81932	4.2442675	8.119969	7.561819	7.4122257	7.4559183	7.5314465	7.5184345	8.092174	7.963147	7.3741074	6.2731304	6.554737	7.823373	8.194001	7.511544	7.5466924	7.05679
"A_24_P777185"	7.614022	7.700381	7.576421	7.301423	7.483974	7.177048	6.890401	7.9998655	8.296036	8.52298	7.8176765	7.629806	7.799347	8.214758	7.348858	7.3814135	7.899343	7.8427334	7.758755	7.18421	7.1746116	7.998363	7.5501275	7.806445	7.420166	6.9532065	6.86666	6.902275
"A_24_P777388"	3.3503852	4.4534006	4.3230314	4.5790057	3.588229	4.435864	4.277239	4.674437	2.538042	2.941721	4.442157	5.157662	3.846845	4.43999	4.0318265	4.4660716	3.0575972	5.011809	4.1439934	5.1061687	5.7518334	4.0130033	4.4306784	5.03278	4.246467	6.358459	5.210627	4.3871245
"A_24_P777694"	11.727706	10.426643	9.74623	11.439765	10.574272	9.202894	10.538614	11.911705	11.139611	10.275522	7.7888317	11.623599	10.94288	10.242193	10.515468	11.52083	11.777156	11.190209	10.0999365	11.004841	11.611396	11.275532	11.707962	11.877741	11.707962	11.256806	10.763869	10.877564
"A_24_P777918"	7.436085	8.476656	8.564775	7.400409	5.293286	6.7792573	6.198935	6.2957773	7.417418	6.880688	8.0798645	8.343232	8.338768	7.782185	7.7743144	7.6173825	7.2440457	6.7885504	6.588359	7.070134	6.9145374	6.7399635	6.9085946	7.268111	7.5860176	7.5063257	7.5166864	7.628311
"A_24_P77826"	4.546562	4.5437655	4.083185	4.830327	4.85814	4.3238263	4.182143	4.356638	4.831881	5.0144095	2.616133	5.2561245	5.303159	5.606268	4.9924717	5.2013817	5.0052676	4.27633	5.0284753	5.1763597	4.7168036	4.9984574	4.9838405	4.3637843	4.6231813	4.3103538	4.764141	5.3630295
"A_24_P7785"	10.768815	10.554911	11.233784	11.469191	11.028345	11.418502	11.551393	11.764774	10.45611	9.8517685	11.411103	12.695163	9.975038	11.593796	12.180194	11.976122	11.097854	11.211385	10.827272	10.8228245	11.147449	11.070345	11.475511	11.104278	9.963796	9.884816	11.627655	11.780318
"A_24_P778529"	2.2669709	5.792723	2.3780847	2.4626193	2.3359995	2.331927	4.5085783	2.3970864	2.4937403	3.489863	5.4871745	2.8252513	2.3463328	2.5446482	2.4390163	2.845318	2.4478228	2.6686378	2.649681	3.1310618	2.7558997	5.773844	2.6579795	2.7334664	2.3186495	2.9058056	2.677886	2.7041914
"A_24_P778607"	5.1858625	6.7374735	6.3457093	5.8371906	6.956973	6.402982	7.476038	6.17266	6.8522835	7.1300836	4.6840777	5.71549	5.739013	5.4994636	5.508198	6.447437	7.4445443	4.9728994	7.1357517	6.9602013	6.303807	4.962	7.5076156	6.662875	6.1345835	6.101637	6.4788356	6.519678
"A_24_P778649"	8.906649	9.09235	7.7975626	8.571622	9.183231	10.1818495	8.229246	8.203833	9.980041	10.113883	2.995852	8.239325	8.538619	7.3196106	7.8643217	10.184369	7.660972	8.700448	8.73405	7.474818	10.444677	7.899788	7.6087136	8.219542	9.274955	8.57903	8.658996	7.7440453
"A_24_P77870"	5.5269384	6.434902	5.2798514	5.62648	5.2859297	5.7255564	6.1865363	5.603649	8.208511	8.376105	6.9182243	5.2778516	7.1504817	6.578588	5.4761252	5.855117	4.442621	5.565403	6.7858458	5.503536	6.6040716	7.307171	6.7986	6.115588	7.131472	5.705128	6.0046573	6.0357847
"A_24_P778741"	8.075053	4.8042593	7.7510357	7.1746116	7.689023	7.9831104	5.8239026	6.160807	6.9554353	7.444312	3.153028	7.268221	6.045677	8.239257	6.897469	6.5522003	8.383959	9.181278	7.6267915	7.4510226	7.292295	7.4225774	7.3754954	7.8002324	6.578727	8.648231	6.6573086	6.334684
"A_24_P778836"	10.984338	9.562525	9.989029	8.488607	9.415546	9.446356	8.735224	8.731487	8.630588	8.992466	7.653766	6.4868135	9.959044	9.125218	9.30463	8.779905	8.8714905	10.011233	9.361976	9.933186	8.1245985	10.069496	9.925024	9.93762	10.558653	9.540553	9.412557	8.9903555
"A_24_P778844"	11.192481	10.888463	10.588409	10.677413	9.573752	10.530031	10.617286	10.483514	7.956838	7.7268877	9.977618	12.65566	10.653906	9.374615	11.658726	10.657258	10.685232	10.98968	10.317527	11.066009	10.799589	10.488822	12.257205	11.569991	9.523207	10.56446	11.518217	11.29269
"A_24_P778906"	5.958071	5.1469035	4.7635055	6.779707	5.323762	6.953122	5.530413	5.737701	4.592087	5.5137253	7.700856	7.365487	5.3376894	4.764898	5.994869	5.3022323	7.0898967	6.733313	7.672194	8.1341715	7.389988	7.7985477	6.7178364	7.301423	5.540533	4.919612	5.7728395	5.7722936
"A_24_P778928"	9.957258	10.212251	10.183717	10.774138	9.977618	10.391647	10.597031	10.610449	9.533196	9.222717	11.387876	12.294001	9.838773	9.689181	10.632951	10.657959	10.601034	10.588409	10.082989	9.888439	10.455635	10.592601	11.010816	10.7816725	9.583578	9.680152	10.125022	9.478054
"A_24_P7790"	6.526633	5.8162723	6.148964	6.2582417	6.595726	5.2857037	6.495788	6.449138	5.2385235	5.171143	6.404417	7.369693	6.5687704	6.9628243	6.8699503	7.587355	6.4035606	5.829382	5.51053	5.590402	7.7371607	5.2140384	5.4698844	4.632497	6.3568015	6.3360324	6.551249	6.479666
"A_24_P77904"	3.6916788	3.98943	2.890836	3.2544634	4.9647284	3.5620708	5.710734	4.1303024	3.0816827	4.077767	8.74376	4.257671	2.7737658	4.8473644	5.70928	3.747827	4.0716267	5.0620775	3.563311	3.9655824	7.4653845	4.660201	5.8232546	5.5524554	3.28396	3.0771706	3.1316528	3.3867035
"A_24_P779258"	4.663231	6.8736367	4.99277	3.5417767	5.9944787	6.1151342	5.50258	3.9010987	8.70514	9.091577	4.54583	3.807487	6.4792542	4.3829927	6.347556	4.861493	4.063578	5.4780536	7.9311624	6.909276	4.4803243	7.0470634	6.1170645	6.752422	7.125657	5.3946877	5.0573006	6.145977
"A_24_P77941"	6.817637	7.735416	5.549524	6.9660473	5.142357	6.9625263	6.0919375	5.056881	8.041718	7.864148	2.4722695	5.04638	5.321636	6.846382	4.258854	6.5386715	4.4233084	6.998713	5.4751053	4.4324813	4.8286695	3.4158933	5.807431	6.874735	7.811116	6.6163416	6.371759	4.983077
"A_24_P77947"	4.4579287	3.8132243	3.353301	4.1305614	5.8642015	4.256657	4.5829844	4.629793	6.995174	7.7216477	5.0234814	4.2913556	5.9516926	7.1240077	4.936005	4.3921824	6.3628664	6.4780993	5.4556837	4.1327806	4.903724	8.569373	5.098826	6.3418474	6.062918	5.29268	5.6713166	5.0470414
"A_24_P779605"	11.284624	11.5635605	11.706551	11.230111	11.929085	11.6970415	10.385205	10.70214	10.116074	9.871291	11.726969	9.301604	11.555306	9.679263	11.796112	12.2243805	11.320634	11.470163	10.62451	11.221108	11.083497	11.324097	11.581639	11.102684	12.031258	12.317733	12.025465	11.960261
"A_24_P77968"	4.246467	4.7490573	4.3263907	4.50742	4.6036835	4.7253094	4.715745	4.9368644	4.0118184	4.4045877	6.7593346	5.925399	3.926127	3.6986682	4.7212777	4.1596165	4.548134	4.8816247	4.367461	5.3955674	5.0332026	5.4124293	3.5563197	4.574861	4.0642896	3.589007	4.184735	4.579504
"A_24_P780052"	7.568108	8.4419775	8.179836	7.6222286	8.909797	9.041928	9.014325	8.706208	11.235107	11.59782	9.049193	8.361967	8.112892	7.859406	7.7745442	7.9468927	8.026599	8.286755	7.4922957	7.314182	7.685013	7.1719203	8.572353	8.594152	7.9653754	7.922583	7.8930907	7.8547206
"A_24_P780319"	9.993217	10.203411	9.723682	9.728077	10.216756	10.38452	10.906543	10.914277	9.268949	8.556654	11.001259	12.052305	10.345417	9.443944	10.189615	9.6777725	10.456978	10.245166	9.971282	10.082465	10.507175	11.102684	10.680497	10.587475	9.845718	9.687326	10.268043	9.543691
"A_24_P780353"	7.926505	7.914895	8.13668	7.409483	8.273323	7.730009	8.079741	7.5556746	9.57454	9.713334	6.8981586	7.5953918	8.649073	8.49184	8.356091	8.435727	7.8978825	8.071243	8.214593	7.7806687	8.117187	7.7627654	7.94837	8.606635	8.619285	8.33786	8.165645	8.346135
"A_24_P780393"	13.017039	12.583201	13.029045	13.42831	12.417233	13.070457	13.067289	12.984688	11.636861	11.384732	14.565431	14.801634	12.334004	13.200665	13.279598	12.647279	13.527271	13.6420965	13.119049	12.694198	13.532295	13.626	13.833478	13.394331	12.125832	12.330372	12.710793	12.606497
"A_24_P780609"	9.706481	8.575867	8.707592	9.169853	9.109934	9.033401	9.814483	9.925301	9.959318	9.665823	8.095279	9.234955	9.184397	9.75961	10.403511	9.154735	10.334413	8.776629	9.867923	9.0688305	8.514767	9.414464	9.689628	8.859233	9.319861	9.049426	9.228096	9.156759
"A_24_P7807"	6.4147744	6.432805	6.4224143	6.4722733	6.8368263	6.223303	6.745935	6.658188	5.668791	3.7048635	6.310934	7.3233666	7.1733637	6.881229	6.6578918	6.7627597	7.1235523	6.0145917	7.2425385	7.0040674	6.432633	6.665717	7.4310303	7.205646	6.762093	7.1773834	6.7036486	6.962925
"A_24_P780709"	10.02325	9.748293	10.339618	10.41628	9.733681	10.238631	9.616596	9.596787	12.591484	12.558369	10.217936	10.255206	9.690503	10.074783	9.942192	10.2993	10.591133	10.267396	9.959683	9.961682	10.527531	10.419908	10.343722	10.189897	9.565252	9.427597	10.106215	10.094314
"A_24_P780789"	5.914044	5.4207244	5.540533	5.6430473	6.354951	6.6215	6.8571525	7.1279187	4.934256	4.5219584	6.084651	6.212736	5.234085	3.616953	6.3424673	5.695681	5.992521	7.022862	4.7841063	5.677116	5.6529207	5.195861	4.6347194	4.932039	5.0918202	5.701962	4.6888204	5.9356666
"A_24_P78153"	7.785928	6.578727	7.153762	6.84291	6.4914603	6.808634	7.052169	7.3981004	7.0882187	6.9598675	7.3673763	7.1651154	8.032891	8.028637	7.984165	7.3981004	6.3608384	6.165973	7.809538	6.1415014	8.126819	7.1094723	5.4202733	5.7518334	7.86621	7.561819	7.775125	7.7893267
"A_24_P78161"	6.297845	4.0389113	3.6639538	3.755589	3.926416	3.769193	3.172616	3.8268657	5.6597147	5.3679113	5.442115	3.8665476	4.9970937	4.203933	4.2020054	5.580202	3.4323022	4.1175976	4.803988	6.0120964	4.7253094	5.1627936	3.3003123	5.3126073	6.2244625	3.3217201	3.6526337	4.4598007
"A_24_P781615"	10.011586	9.954622	10.137249	10.213732	10.316872	10.957953	10.55017	10.557915	8.650653	8.394279	9.524941	10.540133	9.519655	9.735274	10.263479	9.801447	10.385886	10.48688	10.427006	10.720478	11.482459	10.527169	11.391532	10.708684	10.25298	9.613645	10.371041	10.30208
"A_24_P781657"	2.7635849	3.1650743	2.750095	4.9570303	3.6313672	2.533071	2.6470788	6.0516477	2.7567	3.8796194	4.3596063	3.1780343	2.3508523	2.5446482	2.5028281	2.3794029	3.440052	3.6498077	3.4300282	3.9315376	4.617096	4.0578966	3.5107062	3.4568148	2.6000142	5.0828524	2.6298206	2.8029065
"A_24_P781757"	5.212802	5.8253465	5.410953	5.1740713	5.079611	5.265284	6.434714	5.5679917	5.645868	5.451186	5.55864	5.9574556	5.616885	5.461976	5.724929	5.410503	5.3323364	5.659809	5.4802017	4.9851284	5.11018	5.6871643	5.761399	5.1193743	6.6178226	5.1822047	5.3247676	5.5738926
"A_24_P781825"	6.1415014	5.938242	6.0820007	5.906325	6.476484	6.61736	6.298211	6.6170516	5.7831326	5.6381545	6.752188	6.8027143	6.777455	6.7419953	6.7841635	7.3423643	7.8913555	5.5278473	5.9522314	5.766522	5.095818	5.7496686	5.122616	5.2187295	6.4732294	6.524021	6.348835	6.7977395
"A_24_P781846"	6.8082113	5.359538	6.8814254	4.64833	7.0104604	6.139437	5.032011	6.1656427	7.2465787	7.2208323	3.2012193	3.6362948	6.6107645	5.685585	5.9518933	5.783993	6.899013	4.89918	6.859061	6.4726443	7.58325	5.1186733	6.353794	6.886795	6.7602377	6.7457786	4.7723694	5.597371
"A_24_P7820"	3.2643538	3.272534	6.832664	3.6911747	5.2734	4.297014	5.164354	5.261299	7.183688	7.2050323	3.9102418	2.6298206	4.644445	5.8613243	4.751248	4.834422	5.597037	2.4968216	2.449201	5.4751053	3.4497774	2.3744526	2.5028281	4.9657393	5.532183	4.3016186	4.4995704	4.8341107
"A_24_P782020"	3.0746903	4.5224743	10.414619	3.6547077	4.692634	6.468694	3.488415	3.488415	7.506916	6.06126	5.315796	3.853604	3.6885397	4.783815	4.151015	4.027972	4.869933	7.4545918	7.22591	3.2819765	6.2788205	7.806571	8.165645	6.7363176	9.105373	4.6004558	9.116518	9.8470125
"A_24_P782084"	2.9063516	3.4323022	2.941721	3.1942744	2.4289007	2.3877883	2.4040625	2.5150156	3.3507276	4.3103538	5.755969	3.9362254	2.616133	2.5446482	2.9199617	2.652867	3.6176624	4.431164	3.5914905	3.9173281	5.051451	4.203345	3.3298588	3.1655178	3.3194919	3.16824	3.0586338	3.593624
"A_24_P782102"	3.8111665	3.5813801	3.6968892	4.3829927	3.5218756	3.881438	4.0185757	4.5224743	7.0426364	7.819562	4.1941714	4.8856854	4.305547	4.3211236	3.9949443	4.021862	3.0038242	3.1868563	3.0563655	3.4276237	4.160773	3.7470615	3.902905	3.095265	6.7444525	4.2111077	4.106891	4.4719768
"A_24_P782308"	5.953678	6.0200853	5.704598	5.8866253	6.0095687	6.0510263	5.7943573	6.186693	5.7224464	5.9404225	3.677617	6.371759	6.2908244	6.711845	6.34998	6.223566	5.489427	6.6192026	4.960215	5.004701	5.6280766	5.613952	4.8850884	5.5657535	6.158555	6.139758	6.7745895	6.279524
"A_24_P782337"	6.6246705	8.244541	6.688867	6.7770185	6.73877	6.4782267	7.3713665	7.8375125	6.2173214	4.959932	3.7324908	8.806967	6.864954	6.7717376	6.9564347	7.531308	8.060175	8.113533	8.3195305	7.10184	7.5611806	7.801747	9.174946	8.258822	7.762632	4.9975286	6.755473	6.2568827
"A_24_P782437"	7.83406	6.5343704	8.478825	6.1013265	6.3953238	8.813775	9.643458	8.500931	5.173469	5.340943	7.0225677	7.2517195	7.0878096	8.681984	8.128006	7.4166017	6.9619536	9.046029	6.098736	6.9703174	9.368496	9.679721	9.062989	7.230876	5.3715844	5.283118	8.38512	7.2406745
"A_24_P783008"	8.815789	8.519108	8.719523	8.611559	8.349721	8.960064	9.148866	9.314913	8.497268	8.32579	9.075283	9.770991	8.631868	8.701164	9.030312	8.903031	9.0939455	8.896873	8.461408	8.805925	9.046269	8.947569	9.609019	9.4562435	8.89573	9.22643	8.882586	8.936708
"A_24_P783122"	11.039769	11.20863	10.737074	10.977451	10.99049	11.300224	9.662348	10.439702	9.515768	9.767577	7.6869354	7.30931	9.734518	9.714261	9.083827	9.807953	10.590264	10.538614	10.141994	9.900219	10.197788	10.121966	8.734605	9.490391	9.788947	9.953767	9.886278	9.850215
"A_24_P783433"	5.10662	4.6486874	4.9286222	5.338252	5.2261767	5.184483	5.5545516	5.2051506	5.475243	5.7225566	6.88112	5.9482956	5.594407	5.956262	5.34285	6.083968	4.7686906	3.2384348	5.2275195	5.320575	6.5292373	4.6873684	4.7096577	5.23235	5.483026	5.5364885	5.4090962	5.275867
"A_24_P783656"	6.4749465	6.3777814	6.449888	6.7489967	4.4598007	6.5920672	4.940781	5.5483766	5.971472	5.781235	7.6267915	7.1129456	6.5661764	6.881976	6.6827526	6.408902	6.455243	6.363068	5.975894	5.846617	2.7276185	6.750948	6.9737816	6.3506904	6.3462143	6.619332	6.4908147	6.787195
"A_24_P783679"	8.457114	7.8163056	7.779299	7.863154	8.485496	7.273346	8.136066	6.9704723	11.237089	11.492177	7.6445637	6.683968	8.7472105	8.559243	8.082246	8.000953	7.4299135	8.792576	8.756173	7.364079	7.9679785	7.863614	8.666911	9.165444	9.215396	8.532844	8.06203	8.653661
"A_24_P783810"	7.233377	6.241993	8.134505	6.724214	8.975896	9.149061	10.2198105	10.281695	6.2704725	6.1405234	7.623223	7.578324	9.367097	10.0568695	9.205815	7.566599	10.316524	8.414295	7.342578	9.541475	9.878216	9.987707	10.949249	10.271333	6.5995455	6.404417	8.524841	7.6134257
"A_24_P784203"	3.2672465	3.618443	3.1316528	8.176665	3.9170525	2.400954	4.4842405	2.4807389	3.229731	4.595509	6.0775185	7.9076247	2.7060714	2.5446482	3.2100296	2.8353348	3.8103967	3.9287179	3.8358927	6.3777814	5.555065	4.3216963	5.999421	3.560184	3.4747655	3.3930113	3.3922822	3.9701843
"A_24_P784213"	6.114389	5.6431737	5.402643	5.9826794	5.55596	6.129047	5.752441	5.731408	5.143551	4.8714275	7.6112504	6.7540445	5.830645	6.3202024	6.0991545	5.653127	5.5918984	9.307951	5.1507664	6.062757	3.295728	5.3018713	5.1402817	4.615351	5.6680083	5.7535977	5.9903164	6.012618
"A_24_P784478"	6.9588203	7.150025	6.7986	7.7842846	5.992521	5.5842195	5.803205	4.858926	5.575883	6.093651	8.260309	7.2740884	5.5151205	5.9271293	5.3903465	5.222454	6.278103	6.2932982	6.4127955	6.6719813	6.9465117	7.0524325	6.5948634	6.737008	5.3711243	5.4546423	5.127367	5.322721
"A_24_P784765"	3.2325318	7.034423	3.0776374	3.3088846	6.737615	4.8726068	5.83308	6.418096	6.6658673	7.442096	6.0958076	4.3510237	8.503129	2.5446482	6.983125	7.967579	6.869145	5.5553513	6.6482077	5.1354413	5.3281827	9.763591	3.7035775	5.860638	7.093153	7.193563	6.682171	7.573748
"A_24_P784816"	5.571279	4.640252	4.9357953	5.3749084	4.8398943	5.574749	6.1330566	5.6422944	4.2812676	3.7905302	4.816537	5.057847	4.7104053	4.583539	4.5428705	4.458916	4.490099	6.675894	5.6381545	5.62317	7.6366677	8.735548	6.8384824	6.6178226	3.8308382	4.214323	4.259196	4.881239
"A_24_P784846"	4.3383975	3.4276237	4.074763	4.4441295	3.427032	3.5751324	3.7569098	3.0594218	5.318262	2.8825328	4.381402	5.1807218	4.673675	5.0737133	4.97906	4.8042593	4.387744	6.2287517	4.297014	4.855734	3.7087286	4.60568	2.7622774	4.3050036	4.3475504	7.168368	4.09703	4.717669
"A_24_P784954"	8.658798	9.956053	7.1679425	8.689586	5.1938324	7.7811804	5.204759	5.2959933	6.0193124	6.235995	2.8104832	4.865075	7.2088227	5.010858	8.131643	4.6676197	6.964556	7.902925	6.4018984	5.1664886	7.428538	7.997548	7.017414	6.759466	6.2050247	7.019529	5.261299	5.895662
"A_24_P78526"	3.3303168	4.1318984	4.2386065	4.8219204	4.53245	4.3345757	3.3485155	3.7211337	6.452156	7.1738462	5.0650077	3.6337821	4.979984	3.2467608	3.6960168	4.016285	4.5248895	5.761576	5.1623034	5.2454042	4.4073977	5.351767	3.158295	5.7651258	8.22958	4.952	3.993471	2.7978113
"A_24_P785293"	11.343438	11.227031	11.633269	10.125708	11.061075	11.064273	10.743929	9.779278	11.51439	11.657137	8.252252	7.000173	12.21679	10.82935	10.968453	11.487087	11.20709	10.823839	11.102684	11.566836	10.468657	10.379945	10.70319	11.814401	12.456779	12.111268	11.407865	11.537174
"A_24_P78531"	10.3073845	9.832056	9.912626	8.260802	9.711368	7.8814807	8.680511	8.251271	9.997383	10.403867	2.8547647	4.8870425	8.617419	9.348854	7.6789355	8.420612	9.33469	8.715601	9.067423	9.863914	8.547818	8.892811	8.759343	9.787898	10.210257	9.316891	8.38833	9.318674
"A_24_P78540"	8.563655	8.4032135	7.718764	8.29639	7.4464235	8.021319	7.748404	7.4813147	8.181006	7.951969	10.811046	6.417392	8.083782	8.133311	7.717436	7.730009	8.171013	7.760737	8.3433895	9.535663	9.307333	8.62118	6.950518	8.259487	7.6556854	8.719284	8.738975	8.190581
